Step	PotentialEnergy	Width	Height	Area
102	-13.645176	28.9564	27.2709	789.6688
103	-13.516646	29.1141	27.2679	793.8785
104	-13.583714	29.2690	27.2633	797.9705
105	-13.668225	29.4212	27.2572	801.9393
106	-13.759753	29.5706	27.2495	805.7846
107	-13.858746	29.7173	27.2402	809.5061
108	-13.965743	29.8613	27.2293	813.1039
109	-14.081368	30.0027	27.2168	816.5778
110	-14.206348	30.1414	27.2027	819.9275
111	-14.341532	30.2775	27.1869	823.1528
112	-14.487920	30.4111	27.1694	826.2535
113	-14.545257	30.5422	27.1503	829.2293
114	-14.702484	30.6708	27.1294	832.0792
115	-14.884654	30.7969	27.1067	834.8029
116	-15.086521	30.9206	27.0822	837.3997
117	-15.312886	31.0419	27.0559	839.8684
118	-15.570955	31.1609	27.0280	842.2194
119	-15.887497	31.2764	26.9986	844.4203
120	-15.323963	31.3890	26.9675	846.4822
121	-14.521408	31.4985	26.9346	848.4002
122	-14.606599	31.6052	26.8999	850.1762
123	-14.712984	31.7090	26.8627	851.7897
124	-14.843696	31.8100	26.8239	853.2678
125	-14.985653	31.9081	26.7835	854.6102
126	-14.789383	32.0034	26.7757	856.9146
127	-14.913307	32.0960	26.7454	858.4195
128	-15.047183	32.1857	26.7136	859.7968
129	-15.191845	32.2726	26.6804	861.0460
130	-15.348257	32.3567	26.6457	862.1661
131	-15.517557	32.4380	26.6094	863.1563
132	-15.701071	32.5164	26.5717	864.0152
133	-15.900346	32.5920	26.5323	864.7412
134	-16.070314	32.6646	26.4914	865.3325
135	-16.076068	32.7344	26.4488	865.7850
136	-15.797605	32.8011	26.4046	866.0997
137	-15.975619	32.8649	26.3583	866.2606
138	-16.198608	32.9254	26.3104	866.2795
139	-16.447333	32.9827	26.2608	866.1525
140	-16.726430	33.0366	26.2096	865.8745
141	-17.042369	33.0868	26.1566	865.4374
142	-17.403637	33.1331	26.1018	864.8333
143	-17.820791	33.1751	26.0452	864.0517
144	-18.304966	33.2124	25.9867	863.0785
145	-18.861615	33.2442	25.9262	861.8936
146	-18.072915	33.7446	25.8636	872.7570
147	-17.334261	33.7983	25.7989	871.9596
148	-16.658904	33.8496	25.7321	871.0192
149	-16.641146	33.8985	25.6620	869.9034
150	-16.645921	33.9450	25.6086	869.2831
151	-16.889484	33.9891	25.6536	871.9421
152	-17.139666	34.0307	25.6962	874.4598
153	-17.410281	34.0698	25.7364	876.8352
154	-16.313609	34.1065	26.6846	910.1176
155	-16.511787	34.1406	26.5901	907.8035
156	-16.066949	34.3192	26.4944	909.2650
157	-15.781702	34.3654	26.3970	907.1449
158	-15.923433	34.4094	26.2984	904.9136
159	-16.082806	34.4511	26.1985	902.5678
160	-16.061449	34.4905	26.2339	904.8207
161	-16.158192	34.5479	26.3048	908.7779
162	-16.366578	34.5892	26.3566	911.6528
163	-16.580985	34.6290	26.4073	914.4574
164	-16.804589	34.6673	26.4570	917.1941
165	-17.042770	34.7042	26.5058	919.8637
166	-16.256145	34.7397	26.5536	922.4649
167	-16.322214	34.7739	26.6005	925.0021
168	-16.531206	34.8069	26.6464	927.4785
169	-16.913064	34.8386	26.6915	929.8945
170	-15.649209	34.8692	26.7356	932.2497
171	-15.743605	34.8986	26.7788	934.5432
172	-15.856814	34.9268	26.8212	936.7771
173	-15.991527	34.9538	26.8626	938.9518
174	-16.138473	34.9797	26.9033	941.0676
175	-16.432064	35.0044	26.9431	943.1262
176	-16.651953	35.0280	26.9821	945.1291
177	-16.923706	35.0505	27.0203	947.0749
178	-17.268976	35.0718	27.0577	948.9630
179	-17.705271	35.0921	27.0942	950.7939
180	-18.348572	35.1113	27.1300	952.5699
181	-19.286387	35.1294	27.1650	954.2926
182	-20.832799	35.1466	27.1992	955.9608
183	-17.079742	35.1628	27.2327	957.5763
184	-17.054672	35.1780	27.2654	959.1404
185	-17.237803	35.1922	27.2973	960.6525
186	-17.129945	35.2054	27.3285	962.1104
187	-15.928036	35.2176	27.3589	963.5127
188	-16.070905	35.2288	27.3884	964.8602
189	-16.236340	35.2392	27.4170	966.1533
190	-16.335499	35.2485	27.4449	967.3922
191	-16.416832	35.2569	27.4720	968.5787
192	-16.587222	35.2645	27.4984	969.7165
193	-16.776730	35.2712	27.5240	970.8039
194	-16.991183	35.2771	27.5488	971.8408
195	-16.455593	35.2821	27.5729	972.8274
196	-16.458111	35.2862	27.5962	973.7652
197	-16.726741	35.2896	27.6188	974.6559
198	-17.093055	35.2907	27.6389	975.3958
199	-16.069364	35.2902	27.6570	976.0201
200	-15.929949	35.2880	27.6731	976.5291
201	-16.088701	35.2841	27.6874	976.9233
202	-16.265414	35.2785	27.6996	977.2027
203	-16.461239	35.2713	27.7100	977.3674
204	-16.677769	35.2624	27.7184	977.4172
205	-16.699486	35.2518	27.7249	977.3515
206	-16.876854	35.2395	27.7295	977.1725
207	-17.018292	35.2256	27.7321	976.8784
208	-16.401459	35.2099	27.7327	976.4662
209	-15.908127	35.1925	27.7313	975.9342
210	-15.682874	35.1734	27.7278	975.2818
211	-15.742312	35.1525	27.7223	974.5084
212	-15.743013	35.1298	27.7147	973.6104
213	-15.879997	35.1052	27.7048	972.5826
214	-16.001792	35.0787	27.6927	971.4235
215	-16.095684	35.0502	27.6782	970.1271
216	-16.287590	35.0196	27.6613	968.6905
217	-16.487061	34.9869	27.6419	967.1039
218	-16.470093	34.9519	27.6197	965.3606
219	-16.486583	34.9143	27.5946	963.4473
220	-16.734755	34.8741	27.5664	961.3520
221	-17.204145	34.8309	27.5346	959.0565
222	-17.126889	34.7844	27.4990	956.5375
223	-16.168286	34.7341	27.4589	953.7616
224	-16.401252	34.6792	27.4136	950.6822
225	-16.048849	35.1198	27.9445	981.4060
226	-16.224360	35.0929	27.9372	980.4000
227	-16.282173	35.0646	27.9283	979.2964
228	-16.387516	35.0349	27.9177	978.0941
229	-16.587707	35.0036	27.9054	976.7917
230	-16.813683	34.9709	27.8914	975.3873
231	-17.220215	34.9365	27.8757	973.8792
232	-16.686163	34.9006	27.8581	972.2655
233	-15.935624	34.9748	27.9680	978.1777
234	-15.901311	34.9516	27.9660	977.4552
235	-15.983723	34.9321	27.9682	976.9871
236	-15.874134	34.9098	27.9674	976.3364
237	-15.972433	34.8869	27.9662	975.6537
238	-16.109260	34.8636	27.9644	974.9398
239	-16.258897	34.8399	27.9621	974.1956
240	-16.258381	34.8156	27.9593	973.4212
241	-16.406062	34.7909	27.9561	972.6166
242	-16.536293	34.7657	27.9523	971.7826
243	-16.712658	34.7401	27.9481	970.9197
244	-16.871130	34.7140	27.9434	970.0280
245	-17.070913	34.6875	27.9382	969.1069
246	-17.124212	34.6605	27.9326	968.1576
247	-17.355990	34.6331	27.9265	967.1799
248	-17.593515	34.6052	27.9199	966.1742
249	-17.873764	34.5770	27.9128	965.1414
250	-18.196669	34.5483	27.9053	964.0816
251	-18.567240	34.5192	27.8974	962.9952
252	-17.847611	34.4896	27.8890	961.8820
253	-17.803098	34.4597	27.8802	960.7419
254	-17.940371	34.4294	27.8709	959.5777
255	-18.277404	34.3986	27.8612	958.3857
256	-18.731517	34.3674	27.8511	957.1670
257	-19.413274	34.3357	27.8405	955.9216
258	-17.496655	34.3036	27.8294	954.6493
259	-17.673663	34.2711	27.8180	953.3524
260	-17.291925	34.2381	27.8061	952.0289
261	-17.253844	34.2047	27.7938	950.6784
262	-17.395456	34.1708	27.7811	949.3017
263	-17.598873	34.1365	27.7679	947.8998
264	-17.819330	34.1018	27.7543	946.4730
265	-17.538096	34.0667	27.7403	945.0214
266	-17.872777	34.0312	27.7259	943.5466
267	-18.156347	33.9953	27.7111	942.0475
268	-18.467847	33.9590	27.6959	940.5243
269	-18.218764	33.9222	27.6803	938.9771
270	-18.570926	33.8851	27.6643	937.4081
271	-18.582693	33.8476	27.6479	935.8148
272	-18.976325	33.8096	27.6311	934.1967
273	-19.468814	33.7713	27.6138	932.5548
274	-20.102535	33.7325	27.5962	930.8892
275	-20.980859	33.6933	27.5782	929.2003
276	-22.374545	33.6538	27.5597	927.4882
277	-25.153350	33.6138	27.5409	925.7531
278	-19.716116	33.5735	27.5217	923.9979
279	-19.215209	33.5328	27.5021	922.2227
280	-18.634486	33.4918	27.4821	920.4266
281	-19.180859	33.4505	27.4618	918.6130
282	-19.234055	33.4088	27.4412	916.7774
283	-20.631263	33.3668	27.4201	914.9197
284	-19.587502	33.3243	27.3986	913.0410
285	-20.262075	33.2815	27.3768	911.1414
286	-17.601513	33.2384	27.3546	909.2233
287	-17.159377	33.1950	27.3320	907.2842
288	-17.299562	33.1511	27.3090	905.3217
289	-17.147820	33.1068	27.2855	903.3368
290	-17.357158	33.0622	27.2617	901.3302
291	-17.681331	33.0171	27.2374	899.3002
292	-17.935204	32.9717	27.2127	897.2481
293	-17.671108	32.9258	27.1876	895.1730
294	-17.007355	32.8796	27.1620	893.0752
295	-17.313273	32.8330	27.1360	890.9568
296	-17.608391	32.7860	27.1097	888.8170
297	-18.089937	32.7386	27.0829	886.6574
298	-18.348788	32.6908	27.0558	884.4770
299	-18.614289	32.6427	27.0283	882.2770
300	-17.817612	32.5941	27.0005	880.0575
301	-18.005305	32.5452	26.9722	877.8176
302	-17.899254	32.4959	26.9436	875.5569
303	-18.075626	32.4463	26.9146	873.2781
304	-19.099571	32.3948	26.8836	870.8896
305	-19.596030	32.3421	26.8511	868.4224
306	-20.262783	32.2881	26.8172	865.8781
307	-16.661533	32.2329	26.7819	863.2579
308	-16.811615	32.1765	26.7450	860.5611
309	-16.967868	32.1188	26.7068	857.7882
310	-17.227773	32.0598	26.6670	854.9379
311	-17.243738	31.9995	26.6258	852.0111
312	-17.147410	31.9380	26.5830	849.0087
313	-17.327549	31.8751	26.5388	845.9289
314	-17.606229	31.8110	26.4930	842.7700
315	-17.917797	31.7455	26.4457	839.5308
316	-18.024917	31.6786	26.3967	836.2099
317	-18.370069	31.6102	26.3461	832.8061
318	-18.684726	31.5404	26.2937	829.3154
319	-18.323210	31.4691	26.2396	825.7360
320	-17.467020	31.3961	26.1837	822.0648
321	-17.698710	31.3214	26.1259	818.2989
322	-18.030935	31.2450	26.0660	814.4315
323	-18.424833	31.1666	26.0040	810.4567
324	-19.010961	31.0863	25.9397	806.3674
325	-17.702422	31.0037	25.8729	802.1548
326	-17.466697	30.9188	25.8034	797.8105
327	-17.704671	30.8312	25.7310	793.3175
328	-17.696807	31.1099	26.0672	810.9471
329	-18.001810	31.0472	26.0239	807.9675
330	-18.354239	30.9840	25.9799	804.9616
331	-18.109274	30.9195	25.9346	801.8853
332	-18.038991	30.8537	25.8879	798.7372
333	-17.223455	30.7867	25.8397	795.5200
334	-16.732037	30.7183	25.7901	792.2267
335	-16.647176	30.6494	25.7397	788.9060
336	-16.719615	30.5800	25.6887	785.5591
337	-16.830068	30.5101	25.6369	782.1861
338	-16.956405	30.4398	25.5845	778.7870
339	-17.095422	30.3689	25.5314	775.3619
340	-17.247124	30.2976	25.4776	771.9109
341	-17.412419	30.2258	25.4231	768.4340
342	-17.598550	30.1535	25.3679	764.9313
343	-17.801906	30.0806	25.3121	761.4026
344	-18.025549	30.0061	25.2542	757.7805
345	-18.272423	29.9297	25.1944	754.0615
346	-18.546124	29.8515	25.1325	750.2415
347	-18.605869	29.7713	25.0683	746.3152
348	-18.940037	29.6890	25.0017	742.2761
349	-19.558155	29.6044	24.9327	738.1167
350	-20.087937	29.5174	24.8609	733.8306
351	-20.729850	29.4277	24.7862	729.4004
352	-18.634441	29.3350	24.7080	724.8097
353	-18.898332	29.2388	24.6261	720.0383
354	-19.171440	29.1385	24.5398	715.0533
355	-19.559201	29.0333	24.4483	709.8130
356	-17.854289	28.9219	24.3501	704.2505
357	-18.180663	28.8021	24.2430	698.2479
358	-17.940756	28.6694	24.1224	691.5765
359	-16.525271	29.2406	24.6968	722.1507
360	-16.708025	29.0659	24.5421	713.3393
361	-16.927852	28.8902	24.3864	704.5274
362	-17.204549	28.7127	24.2289	695.6767
363	-17.583746	28.5320	24.0684	686.7210
364	-16.922173	28.9770	24.5154	710.3828
365	-17.037065	28.8918	24.4507	706.4237
366	-17.194263	28.8053	24.3846	702.4069
367	-17.316715	28.7176	24.3172	698.3306
368	-17.317860	28.6285	24.2484	694.1964
369	-17.420494	28.5380	24.1782	689.9974
370	-17.624375	28.4459	24.1064	685.7298
371	-17.835780	28.3522	24.0331	681.3910
372	-17.834362	28.2567	23.9581	676.9767
373	-17.900600	28.3583	24.0739	682.6959
374	-17.674148	28.2836	24.0194	679.3534
375	-17.911998	28.2074	23.9634	675.9458
376	-18.105190	28.1299	23.9060	672.4716
377	-18.275201	28.0658	23.8615	669.6919
378	-18.645869	27.9911	23.8065	666.3688
379	-19.276037	27.9157	23.7507	663.0175
380	-20.660719	27.8396	23.6943	659.6388
381	-18.393707	27.7629	23.6371	656.2321
382	-25.773414	27.6855	23.5791	652.7991
383	-17.832923	27.6074	23.5204	649.3372
384	-17.524903	27.5287	23.4609	645.8479
385	-17.642922	27.4494	23.4007	642.3330
386	-17.474306	27.3692	23.3396	638.7864
387	-17.545801	27.2884	23.2777	635.2089
388	-17.546632	27.2067	23.2149	631.6000
389	-17.617139	27.1243	23.1512	627.9578
390	-17.745738	27.0400	23.0856	624.2363
391	-17.646423	27.0527	23.1097	625.1793
392	-17.742623	26.9687	23.0543	621.7451
393	-17.847880	26.8838	22.9978	618.2697
394	-17.965231	26.7980	22.9403	614.7534
395	-17.905593	26.7112	22.8817	611.1966
396	-18.031944	26.6234	22.8221	607.6017
397	-18.067903	26.5349	22.7616	603.9775
398	-17.559555	26.4445	22.6996	600.2797
399	-17.585075	26.3523	22.6359	596.5080
400	-17.564641	26.2581	22.5705	592.6577
401	-17.651205	26.1620	22.5034	588.7323
402	-17.681615	26.0639	22.4345	584.7304
403	-17.544712	25.9648	22.3640	580.6764
404	-17.644987	25.8630	22.2915	576.5252
405	-17.783735	25.7584	22.2170	572.2733
406	-17.938794	25.6507	22.1404	567.9154
407	-18.115854	25.5396	22.0616	563.4451
408	-18.244843	25.4249	21.9805	558.8539
409	-18.452082	25.3063	21.8970	554.1315
410	-18.634947	25.1831	21.8108	549.2636
411	-18.760924	25.0548	21.7217	544.2319
412	-18.501976	25.5503	21.9164	559.9694
413	-18.239944	25.4485	21.8573	556.2368
414	-18.381512	25.3451	21.7972	552.4513
415	-18.543559	25.2399	21.7360	548.6133
416	-18.643958	25.1329	21.6737	544.7228
417	-18.591002	25.0241	22.1913	555.3189
418	-18.725727	24.9927	22.1480	553.5385
419	-18.904875	24.8968	22.1019	550.2662
420	-19.066951	24.8000	22.0530	546.9143
421	-19.318942	24.7025	22.0015	543.4906
422	-19.530834	24.6037	21.9474	539.9887
423	-19.760218	24.5039	21.8908	536.4105
424	-20.004232	24.4031	21.8316	532.7578
425	-20.302655	24.3011	21.7698	529.0304
426	-18.519270	24.2499	21.7055	526.3564
427	-18.503794	24.2594	21.6384	524.9334
428	-18.663506	24.1543	21.5684	520.9692
429	-18.839579	24.0484	21.4954	516.9304
430	-19.025173	23.9417	21.4196	512.8202
431	-19.222207	23.8342	21.3407	508.6395
432	-19.436639	23.7260	21.2589	504.3881
433	-19.624321	23.6169	21.1740	500.0657
434	-19.809318	23.5071	21.0864	495.6804
435	-20.091368	23.3964	20.9955	491.2187
436	-20.409518	23.2848	20.9011	486.6793
437	-20.755720	23.1723	20.8033	482.0605
438	-21.135679	23.0588	20.7019	477.3607
439	-20.297284	22.9444	20.5972	472.5902
440	-20.316649	22.8288	20.4884	467.7258
441	-20.594213	22.7121	20.3876	463.0449
442	-20.950873	22.5942	20.3246	459.2181
443	-21.347544	22.4751	20.2600	455.3455
444	-21.747098	22.3541	20.1936	451.4095
445	-20.493856	22.2313	20.1248	447.4005
446	-19.904635	23.0573	20.7230	477.8170
447	-19.846653	22.9492	20.6795	474.5786
448	-19.983650	22.8399	20.6349	471.2996
449	-19.925654	22.7296	20.5892	467.9841
450	-19.739228	23.0072	20.8009	478.5718
451	-19.808784	22.9120	20.7666	475.8047
452	-20.030297	22.8155	20.7311	472.9913
453	-20.024514	22.7178	20.6944	470.1315
454	-20.344319	22.8020	20.9106	476.8046
455	-20.715035	22.7102	20.8421	473.3273
456	-21.151754	22.6176	20.7727	469.8278
457	-21.671995	22.5242	20.7025	466.3060
458	-22.395792	22.4300	20.6314	462.7622
459	-19.916025	22.3350	20.5595	459.1966
460	-19.969208	22.2390	20.4868	455.6043
461	-20.261383	22.1420	20.4131	451.9875
462	-20.568714	22.0441	20.3386	448.3466
463	-21.018062	21.9453	20.2632	444.6814
464	-21.257902	21.8452	20.1867	440.9833
465	-20.624941	21.7440	20.1092	437.2534
466	-21.206340	22.2061	20.3470	451.8289
467	-21.028377	22.1240	20.2810	448.6964
468	-20.553265	22.2758	20.3987	454.3973
469	-21.447030	22.2346	20.3147	451.6891
470	-23.050334	22.1913	20.2299	448.9294
471	-20.582262	22.1460	20.1446	446.1210
472	-20.357053	22.0985	20.0586	443.2646
473	-21.508973	22.0489	19.9719	440.3584
474	-19.919040	22.2981	20.1306	448.8736
475	-19.274172	22.2611	20.0665	446.7042
476	-19.553335	22.2764	20.0514	446.6736
477	-19.613606	22.2410	20.0114	445.0746
478	-19.945448	22.2035	19.9704	443.4127
479	-19.718596	22.1638	19.9283	441.6867
480	-20.095173	22.1218	19.8852	439.8968
481	-20.570042	22.0777	19.8410	438.0444
482	-21.093287	22.0316	19.7960	436.1359
483	-21.829539	21.9835	19.7499	434.1730
484	-23.585954	21.9335	19.7030	432.1548
485	-21.675635	22.0996	19.8671	439.0540
486	-21.445486	22.0484	19.8461	437.5750
487	-20.249321	21.9954	19.8238	436.0335
488	-19.818232	21.9403	19.8003	434.4263
489	-20.013226	21.8833	19.7755	432.7523
490	-20.191547	21.8241	19.7493	431.0105
491	-20.430847	21.7630	19.7217	429.2024
492	-20.696789	21.6998	19.6927	427.3282
493	-20.994216	21.6346	19.6624	425.3882
494	-21.327573	21.5675	19.6306	423.3827
495	-21.118222	21.4983	19.5975	421.3119
496	-21.511768	21.4270	19.5628	419.1718
497	-21.521929	21.3539	19.5268	416.9727
498	-21.673004	21.2786	19.4893	414.7062
499	-22.142239	21.2013	19.4503	412.3714
