Step	PotentialEnergy	Width	Height	Area
155	-5609.756355	25.0000	25.0000	625.0000
156	-5623.150141	25.0000	25.0000	625.0000
157	-5278.482766	25.0000	25.0000	625.0000
158	-5580.784364	25.0000	25.0000	625.0000
159	-5710.410223	25.0000	25.0000	625.0000
160	-5653.921396	25.0000	25.0000	625.0000
161	-6015.128781	25.0000	25.0000	625.0000
162	-5638.109427	25.0000	25.0000	625.0000
163	-5354.263283	25.0000	25.0000	625.0000
164	-5532.453488	25.0000	25.0000	625.0000
165	-5614.739900	25.0000	25.0000	625.0000
166	-5453.552552	25.0000	25.0000	625.0000
167	-5617.122521	25.0000	25.0000	625.0000
168	-5314.682245	25.0000	25.0000	625.0000
169	-5527.224048	25.0000	25.0000	625.0000
170	-5649.558467	25.0000	25.0000	625.0000
171	-5616.516383	25.0000	25.0000	625.0000
172	-5728.895364	25.0000	25.0000	625.0000
173	-5649.373268	25.0000	25.0000	625.0000
174	-5272.659892	25.0000	25.0000	625.0000
175	-5432.277335	25.0000	25.0000	625.0000
176	-5731.374903	25.0000	25.0000	625.0000
177	-5889.192864	25.0000	25.0000	625.0000
178	-5740.629642	25.0000	25.0000	625.0000
179	-5452.734370	25.0000	25.0000	625.0000
180	-5806.871764	25.0000	25.0000	625.0000
181	-5603.491842	25.0000	25.0000	625.0000
182	-5590.866128	25.0000	25.0000	625.0000
183	-5262.089245	25.0000	25.0000	625.0000
184	-5276.363478	25.0000	25.0000	625.0000
185	-5463.850478	25.0000	25.0000	625.0000
186	-5185.018267	25.0000	25.0000	625.0000
187	-5329.008800	25.0000	25.0000	625.0000
188	-5547.636802	25.0000	25.0000	625.0000
189	-5485.250490	25.0000	25.0000	625.0000
190	-5264.294273	25.0000	25.0000	625.0000
191	-5371.701092	25.0000	25.0000	625.0000
192	-5433.253294	25.0000	25.0000	625.0000
193	-5284.647363	25.0000	25.0000	625.0000
194	-5309.748002	25.0000	25.0000	625.0000
195	-5402.522500	25.0000	25.0000	625.0000
196	-5958.509098	25.0000	25.0000	625.0000
197	-5361.698902	25.0000	25.0000	625.0000
198	-5515.576951	25.0000	25.0000	625.0000
199	-5655.843383	25.0000	25.0000	625.0000
200	-5672.944796	25.0000	25.0000	625.0000
201	-5566.063576	25.0000	25.0000	625.0000
202	-5339.348345	25.0000	25.0000	625.0000
203	-5701.926674	25.0000	25.0000	625.0000
204	-5458.344223	25.0000	25.0000	625.0000
205	-5589.782102	25.0000	25.0000	625.0000
206	-5433.560586	25.0000	25.0000	625.0000
207	-5633.676064	25.0000	25.0000	625.0000
208	-5655.892933	25.0000	25.0000	625.0000
209	-5532.161076	25.0000	25.0000	625.0000
210	-5527.361634	25.0000	25.0000	625.0000
211	-5990.706711	25.0000	25.0000	625.0000
212	-5759.679046	25.0000	25.0000	625.0000
213	-5532.518124	25.0000	25.0000	625.0000
214	-5114.822707	25.0000	25.0000	625.0000
215	-5323.595885	25.0000	25.0000	625.0000
216	-5810.538088	25.0000	25.0000	625.0000
217	-5300.685162	25.0000	25.0000	625.0000
218	-5464.371382	25.0000	25.0000	625.0000
219	-5378.360050	25.0000	25.0000	625.0000
220	-5862.064139	25.0000	25.0000	625.0000
221	-6067.411918	25.0000	25.0000	625.0000
222	-5639.762625	25.0000	25.0000	625.0000
223	-5752.567323	25.0000	25.0000	625.0000
224	-5399.268040	25.0000	25.0000	625.0000
225	-5414.619360	25.0000	25.0000	625.0000
226	-5572.559660	25.0000	25.0000	625.0000
227	-5559.997300	25.0000	25.0000	625.0000
228	-5670.456602	25.0000	25.0000	625.0000
229	-5651.993656	25.0000	25.0000	625.0000
230	-5975.956310	25.0000	25.0000	625.0000
231	-5558.030974	25.0000	25.0000	625.0000
232	-5338.315135	25.0000	25.0000	625.0000
233	-5531.975732	25.0000	25.0000	625.0000
234	-5308.618080	25.0000	25.0000	625.0000
235	-5355.266358	25.0000	25.0000	625.0000
236	-5466.374896	25.0000	25.0000	625.0000
237	-5667.026713	25.0000	25.0000	625.0000
238	-5572.351378	25.0000	25.0000	625.0000
239	-5563.811198	25.0000	25.0000	625.0000
240	-5727.338610	25.0000	25.0000	625.0000
241	-5369.699369	25.0000	25.0000	625.0000
242	-5778.443203	25.0000	25.0000	625.0000
243	-5597.526167	25.0000	25.0000	625.0000
244	-5629.859421	25.0000	25.0000	625.0000
245	-5604.833772	25.0000	25.0000	625.0000
246	-5470.570619	25.0000	25.0000	625.0000
247	-5613.652006	25.0000	25.0000	625.0000
248	-5782.365028	25.0000	25.0000	625.0000
249	-5142.891939	25.0000	25.0000	625.0000
250	-5117.560272	25.0000	25.0000	625.0000
251	-5648.279433	25.0000	25.0000	625.0000
252	-5467.436132	25.0000	25.0000	625.0000
253	-5450.633788	25.0000	25.0000	625.0000
254	-5398.047273	25.0000	25.0000	625.0000
255	-5395.515673	25.0000	25.0000	625.0000
256	-5420.725347	25.0000	25.0000	625.0000
257	-5561.817280	25.0000	25.0000	625.0000
258	-5619.280045	25.0000	25.0000	625.0000
259	-5871.176737	25.0000	25.0000	625.0000
260	-5771.813983	25.0000	25.0000	625.0000
261	-5321.018911	25.0000	25.0000	625.0000
262	-5427.245193	25.0000	25.0000	625.0000
263	-5405.896170	25.0000	25.0000	625.0000
264	-5399.111805	25.0000	25.0000	625.0000
265	-5492.106560	25.0000	25.0000	625.0000
266	-5516.382525	25.0000	25.0000	625.0000
267	-5427.145626	25.0000	25.0000	625.0000
268	-5761.691215	25.0000	25.0000	625.0000
269	-5803.152525	25.0000	25.0000	625.0000
270	-5634.522433	25.0000	25.0000	625.0000
271	-5243.542213	25.0000	25.0000	625.0000
272	-5079.186772	25.0000	25.0000	625.0000
273	-5575.054919	25.0000	25.0000	625.0000
274	-5832.127848	25.0000	25.0000	625.0000
275	-5696.863852	25.0000	25.0000	625.0000
276	-5134.290133	25.0000	25.0000	625.0000
277	-5580.043149	25.0000	25.0000	625.0000
278	-5593.496154	25.0000	25.0000	625.0000
279	-5746.806050	25.0000	25.0000	625.0000
280	-5617.585335	25.0000	25.0000	625.0000
281	-5087.479020	25.0000	25.0000	625.0000
282	-5133.842675	25.0000	25.0000	625.0000
283	-5346.007492	25.0000	25.0000	625.0000
284	-5395.245397	25.0000	25.0000	625.0000
285	-5315.341695	25.0000	25.0000	625.0000
286	-5338.681355	25.0000	25.0000	625.0000
287	-5438.459777	25.0000	25.0000	625.0000
288	-5525.797726	25.0000	25.0000	625.0000
289	-5890.468639	25.0000	25.0000	625.0000
290	-6007.922220	25.0000	25.0000	625.0000
291	-5308.864290	25.0000	25.0000	625.0000
292	-5074.227840	25.0000	25.0000	625.0000
293	-5220.872341	25.0000	25.0000	625.0000
294	-5192.405583	25.0000	25.0000	625.0000
295	-5285.797984	25.0000	25.0000	625.0000
296	-5256.521167	25.0000	25.0000	625.0000
297	-5198.313959	25.0000	25.0000	625.0000
298	-4999.255074	25.0000	25.0000	625.0000
299	-5208.082434	25.0000	25.0000	625.0000
300	-5584.024318	25.0000	25.0000	625.0000
301	-5662.659486	25.0000	25.0000	625.0000
302	-5229.282036	25.0000	25.0000	625.0000
303	-5282.333706	25.0000	25.0000	625.0000
304	-5529.207313	25.0000	25.0000	625.0000
305	-5600.832235	25.0000	25.0000	625.0000
306	-5514.048230	25.0000	25.0000	625.0000
307	-5378.219391	25.0000	25.0000	625.0000
308	-5192.152260	25.0000	25.0000	625.0000
309	-5586.139185	25.0000	25.0000	625.0000
310	-5608.843915	25.0000	25.0000	625.0000
311	-5393.927681	25.0000	25.0000	625.0000
312	-5143.567114	25.0000	25.0000	625.0000
313	-5133.685048	25.0000	25.0000	625.0000
314	-5119.089543	25.0000	25.0000	625.0000
315	-5321.924462	25.0000	25.0000	625.0000
316	-5810.878107	25.0000	25.0000	625.0000
317	-5441.826533	25.0000	25.0000	625.0000
318	-5578.443639	25.0000	25.0000	625.0000
319	-5642.933688	25.0000	25.0000	625.0000
320	-5769.920312	25.0000	25.0000	625.0000
321	-5916.315477	25.0000	25.0000	625.0000
322	-6326.690064	25.0000	25.0000	625.0000
323	-6338.986032	25.0000	25.0000	625.0000
324	-5876.059304	25.0000	25.0000	625.0000
325	-5828.276627	25.0000	25.0000	625.0000
326	-5989.658105	25.0000	25.0000	625.0000
327	-5742.457719	25.0000	25.0000	625.0000
328	-5998.653944	25.0000	25.0000	625.0000
329	-6037.530530	25.0000	25.0000	625.0000
330	-6585.037660	25.0000	25.0000	625.0000
331	-5960.253370	25.0000	25.0000	625.0000
332	-5928.675634	25.0000	25.0000	625.0000
333	-5908.063096	25.0000	25.0000	625.0000
334	-6032.543547	25.0000	25.0000	625.0000
335	-6284.753999	25.0000	25.0000	625.0000
336	-6056.067973	25.0000	25.0000	625.0000
337	-6132.314414	25.0000	25.0000	625.0000
338	-5741.603294	25.0000	25.0000	625.0000
339	-6126.505685	25.0000	25.0000	625.0000
340	-5812.681880	25.0000	25.0000	625.0000
341	-5600.249365	25.0000	25.0000	625.0000
342	-5328.279056	25.0000	25.0000	625.0000
343	-5960.027002	25.0000	25.0000	625.0000
344	-5649.545752	25.0000	25.0000	625.0000
345	-5672.883257	25.0000	25.0000	625.0000
346	-5637.500527	25.0000	25.0000	625.0000
347	-5728.846569	25.0000	25.0000	625.0000
348	-5804.501825	25.0000	25.0000	625.0000
349	-5781.222452	25.0000	25.0000	625.0000
350	-5719.662617	25.0000	25.0000	625.0000
351	-5518.604918	25.0000	25.0000	625.0000
352	-5853.474904	25.0000	25.0000	625.0000
353	-6219.320487	25.0000	25.0000	625.0000
354	-5960.919716	25.0000	25.0000	625.0000
355	-6015.655780	25.0000	25.0000	625.0000
356	-5838.886643	25.0000	25.0000	625.0000
357	-5598.836509	25.0000	25.0000	625.0000
358	-5733.910257	25.0000	25.0000	625.0000
359	-5815.287187	25.0000	25.0000	625.0000
360	-6280.370386	25.0000	25.0000	625.0000
361	-5439.329480	25.0000	25.0000	625.0000
362	-5864.545603	25.0000	25.0000	625.0000
363	-5820.956991	25.0000	25.0000	625.0000
364	-6095.778333	25.0000	25.0000	625.0000
365	-6048.936179	25.0000	25.0000	625.0000
366	-5674.578989	25.0000	25.0000	625.0000
367	-5762.101891	25.0000	25.0000	625.0000
368	-5946.612082	25.0000	25.0000	625.0000
369	-6028.387696	25.0000	25.0000	625.0000
370	-6098.677159	25.0000	25.0000	625.0000
371	-5702.325984	25.0000	25.0000	625.0000
372	-5988.092207	25.0000	25.0000	625.0000
373	-6262.586663	25.0000	25.0000	625.0000
374	-5781.983221	25.0000	25.0000	625.0000
375	-6002.681768	25.0000	25.0000	625.0000
376	-6122.920003	25.0000	25.0000	625.0000
377	-6326.792386	25.0000	25.0000	625.0000
378	-6024.125793	25.0000	25.0000	625.0000
379	-6003.850420	25.0000	25.0000	625.0000
380	-5901.873215	25.0000	25.0000	625.0000
381	-6163.696043	25.0000	25.0000	625.0000
382	-6117.391550	25.0000	25.0000	625.0000
383	-6134.992084	25.0000	25.0000	625.0000
384	-5764.889265	25.0000	25.0000	625.0000
385	-5998.546291	25.0000	25.0000	625.0000
386	-5660.427945	25.0000	25.0000	625.0000
387	-6077.891936	25.0000	25.0000	625.0000
388	-6136.445716	25.0000	25.0000	625.0000
389	-5984.341988	25.0000	25.0000	625.0000
390	-5979.222686	25.0000	25.0000	625.0000
391	-5923.942167	25.0000	25.0000	625.0000
392	-5807.786579	25.0000	25.0000	625.0000
393	-5731.596399	25.0000	25.0000	625.0000
394	-6083.508300	25.0000	25.0000	625.0000
395	-5861.714431	25.0000	25.0000	625.0000
396	-5732.492201	25.0000	25.0000	625.0000
397	-5358.331720	25.0000	25.0000	625.0000
398	-5443.062389	25.0000	25.0000	625.0000
399	-5238.401836	25.0000	25.0000	625.0000
400	-5061.542063	25.0000	25.0000	625.0000
401	-4611.863133	25.0000	25.0000	625.0000
402	-4622.410205	25.0000	25.0000	625.0000
403	-4944.979415	25.0000	25.0000	625.0000
404	-5303.723687	25.0000	25.0000	625.0000
405	-5201.253720	25.0000	25.0000	625.0000
406	-5093.648430	25.0000	25.0000	625.0000
407	-5017.536562	25.0000	25.0000	625.0000
408	-5064.317586	25.0000	25.0000	625.0000
409	-5551.744625	25.0000	25.0000	625.0000
410	-5270.719402	25.0000	25.0000	625.0000
411	-5465.440502	25.0000	25.0000	625.0000
412	-5322.413178	25.0000	25.0000	625.0000
413	-5197.182323	25.0000	25.0000	625.0000
414	-5364.230700	25.0000	25.0000	625.0000
415	-5706.500502	25.0000	25.0000	625.0000
416	-5799.821158	25.0000	25.0000	625.0000
417	-5202.094057	25.0000	25.0000	625.0000
418	-5370.167648	25.0000	25.0000	625.0000
419	-5690.060568	25.0000	25.0000	625.0000
420	-5748.528718	25.0000	25.0000	625.0000
421	-5366.139603	25.0000	25.0000	625.0000
422	-5053.968723	25.0000	25.0000	625.0000
423	-5332.220839	25.0000	25.0000	625.0000
424	-5497.350569	25.0000	25.0000	625.0000
425	-5557.116892	25.0000	25.0000	625.0000
426	-5247.816863	25.0000	25.0000	625.0000
427	-5643.448227	25.0000	25.0000	625.0000
428	-5478.686752	25.0000	25.0000	625.0000
429	-5904.672608	25.0000	25.0000	625.0000
430	-5809.158728	25.0000	25.0000	625.0000
431	-5789.539272	25.0000	25.0000	625.0000
432	-5845.927939	25.0000	25.0000	625.0000
433	-5919.562975	25.0000	25.0000	625.0000
434	-6024.721768	25.0000	25.0000	625.0000
435	-5776.070506	25.0000	25.0000	625.0000
436	-5906.270156	25.0000	25.0000	625.0000
437	-6032.051541	25.0000	25.0000	625.0000
438	-6128.503183	25.0000	25.0000	625.0000
439	-5692.722468	25.0000	25.0000	625.0000
440	-5489.358215	25.0000	25.0000	625.0000
441	-5358.226752	25.0000	25.0000	625.0000
442	-5446.985630	25.0000	25.0000	625.0000
443	-5689.446729	25.0000	25.0000	625.0000
444	-5460.082564	25.0000	25.0000	625.0000
445	-6010.805047	25.0000	25.0000	625.0000
446	-5820.841562	25.0000	25.0000	625.0000
447	-5897.811846	25.0000	25.0000	625.0000
448	-5885.991735	25.0000	25.0000	625.0000
449	-5885.421336	25.0000	25.0000	625.0000
450	-6134.078039	25.0000	25.0000	625.0000
451	-5714.979108	25.0000	25.0000	625.0000
452	-6021.410701	25.0000	25.0000	625.0000
453	-6152.973599	25.0000	25.0000	625.0000
454	-6095.640201	25.0000	25.0000	625.0000
455	-5980.990358	25.0000	25.0000	625.0000
456	-5855.331574	25.0000	25.0000	625.0000
457	-5844.834578	25.0000	25.0000	625.0000
458	-5993.649719	25.0000	25.0000	625.0000
459	-5978.211627	25.0000	25.0000	625.0000
460	-6142.864992	25.0000	25.0000	625.0000
461	-5564.122424	25.0000	25.0000	625.0000
462	-5916.639557	25.0000	25.0000	625.0000
463	-5795.863182	25.0000	25.0000	625.0000
464	-6021.676234	25.0000	25.0000	625.0000
465	-5805.707272	25.0000	25.0000	625.0000
466	-5872.971236	25.0000	25.0000	625.0000
467	-5915.764822	25.0000	25.0000	625.0000
468	-5885.551911	25.0000	25.0000	625.0000
469	-6003.807066	25.0000	25.0000	625.0000
470	-6247.768516	25.0000	25.0000	625.0000
471	-6014.081874	25.0000	25.0000	625.0000
472	-6028.157296	25.0000	25.0000	625.0000
473	-5954.457141	25.0000	25.0000	625.0000
474	-6033.990574	25.0000	25.0000	625.0000
475	-5797.677120	25.0000	25.0000	625.0000
476	-5625.746077	25.0000	25.0000	625.0000
477	-5543.190518	25.0000	25.0000	625.0000
478	-5864.525594	25.0000	25.0000	625.0000
479	-5969.450901	25.0000	25.0000	625.0000
480	-6168.221592	25.0000	25.0000	625.0000
481	-6018.260050	25.0000	25.0000	625.0000
482	-6227.270548	25.0000	25.0000	625.0000
483	-6085.759161	25.0000	25.0000	625.0000
484	-6393.249848	25.0000	25.0000	625.0000
485	-6229.619170	25.0000	25.0000	625.0000
486	-6062.890975	25.0000	25.0000	625.0000
487	-6350.353641	25.0000	25.0000	625.0000
488	-6031.964214	25.0000	25.0000	625.0000
489	-5862.159442	25.0000	25.0000	625.0000
490	-6128.317496	25.0000	25.0000	625.0000
491	-6079.672431	25.0000	25.0000	625.0000
492	-6305.021256	25.0000	25.0000	625.0000
493	-6213.268617	25.0000	25.0000	625.0000
494	-6263.413737	25.0000	25.0000	625.0000
495	-6197.852583	25.0000	25.0000	625.0000
496	-6103.836924	25.0000	25.0000	625.0000
497	-6091.199586	25.0000	25.0000	625.0000
498	-6054.051679	25.0000	25.0000	625.0000
499	-6151.226391	25.0000	25.0000	625.0000
